system:index,mean,.geo
20200719T00_0,6.288290023803711E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T08_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T09_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T10_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T11_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T12_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T13_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T14_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T15_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T16_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T17_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T18_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T19_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T20_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T21_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T22_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200719T23_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T00_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T08_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T09_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T10_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T11_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T12_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T13_0,8.583068833445395E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T14_0,8.583068833445395E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T15_0,1.2861575555689342E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T16_0,2.1510952592507238E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T17_0,2.1501680294022663E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T18_0,2.1399061438387434E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T19_0,2.5682916202640627E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T20_0,3.443711818817974E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T21_0,3.443711818817974E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T22_0,3.443711818817974E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200720T23_0,3.443711818817974E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T00_0,3.443711818817974E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T08_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T09_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T10_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T11_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T12_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T13_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T14_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T15_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T16_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T17_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T18_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T19_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T20_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T21_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T22_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200721T23_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T00_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T08_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T09_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T10_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T11_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T12_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T13_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T14_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T15_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T16_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T17_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T18_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T19_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T20_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T21_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T22_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200722T23_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T00_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T08_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T09_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T10_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T11_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T12_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T13_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T14_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T15_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T16_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T17_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T18_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T19_0,2.1189451217651367E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T20_0,2.1189451217651367E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T21_0,2.1189451217651367E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T22_0,2.1189451217651367E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200723T23_0,2.619624137878418E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T00_0,2.709031105041504E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T01_0,6.668269634246826E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T02_0,6.668269634246826E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T03_0,6.668269634246826E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T04_0,1.0666251182556152E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T05_0,1.2961030006408691E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T06_0,1.738518476486206E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T07_0,1.738518476486206E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T08_0,1.8173456192016602E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T09_0,2.90268659586701E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T10_0,3.861427307079168E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T11_0,4.726290702770086E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T12_0,6.305664777705999E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T13_0,8.126437663982244E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T14_0,9.681820869396063E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T15_0,0.001172149181360993,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T16_0,0.0012839674949596258,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T17_0,0.0013304293155620428,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T18_0,0.001342529058451447,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T19_0,0.0013675034046123358,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T20_0,0.0013675034046123358,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T21_0,0.0013675034046123358,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T22_0,0.0013675034046123358,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200724T23_0,0.0013675034046123358,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T00_0,0.0013675034046123358,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T08_0,7.674098014831543E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T09_0,2.4884939193725586E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T10_0,4.246830940246582E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T11_0,4.246830940246582E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T12_0,4.246830940246582E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T13_0,4.246830940246582E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T14_0,4.246830940246582E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T15_0,4.246830940246582E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T16_0,4.246830940246582E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T17_0,1.9758939743041992E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T18_0,8.200705051422119E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T19_0,0.0010792315006256104,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T20_0,0.001204073429107666,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T21_0,0.0012974441051483154,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T22_0,0.0019529759883880615,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200725T23_0,0.002706289291381836,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T00_0,0.0035865306854248047,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T01_0,0.001204727217555046,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T02_0,0.0021486319601535797,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T03_0,0.003075629472732544,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T04_0,0.0032214075326919556,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T05_0,0.0032486319541931152,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T06_0,0.0032554566860198975,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T07_0,0.0033194273710250854,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T08_0,0.0033684223890304565,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T09_0,0.0033848583698272705,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T10_0,0.00341111421585083,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T11_0,0.0034169554710388184,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T12_0,0.0034227073192596436,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T13_0,0.003424346446990967,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T14_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T15_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T16_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T17_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T18_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T19_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T20_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T21_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T22_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200726T23_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T00_0,0.0034251511096954346,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T03_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T04_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T05_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T06_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T07_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T08_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T09_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T10_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T11_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T12_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T13_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T14_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T15_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T16_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T17_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T18_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T19_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T20_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T21_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T22_0,8.583068797918258E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200727T23_0,4.196166987213701E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T00_0,3.465414046743831E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T01_0,7.161498069763184E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T02_0,1.5286728739738464E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T03_0,2.5629252195358276E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T04_0,3.273189067840576E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T05_0,3.3546239137649536E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T06_0,3.3545494079589844E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T07_0,3.371328115413519E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T08_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T09_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T10_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T11_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T12_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T13_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T14_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T15_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T16_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T17_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T18_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T19_0,3.3799707889059505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T20_0,3.388499026186764E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T21_0,3.388489125768501E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T22_0,3.3885734325167505E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200728T23_0,3.3884492478364336E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200729T00_0,3.388285635992361E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200729T01_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20200729T02_0,0.0,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
